ID,Name,URL Name,Address 1,Address 2,City,State,Postal Code,Country,Email Address,Phone Number,Contact Name,Description,Facebook URL,Pinterest URL,Instagram URL,Twitter URL,Yelp URL,Move In Special,Open House
81,Springhurst,springhurst,2809 N Hurstbourne Pkwy, ,Louisville,Kentucky,40223,US,Kysola@SolaSalons.com,(502) 305-0305,Gage Cook,"<p>Sola Salons Springhurst&nbsp;features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more!&nbsp;</p>

<hr />
<hr />
<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/SolaSalonsLouisville, , , , ,Call to Find Out, 
80,Eisenhower - Alexandria,old-town-alexandria,301 Hooffs Run Drive , ,Alexandria,Virginia,22314,US,jimdebolt@solasalons.com,(703) 801-3716,Jim,"<p>Please contact your Salon professional directly for an appointment. Sola Salons in Alexandria is located in the Shops at Eisenhower near Old Town right across from the National Patent and Trademark Building. The location features easy access to the Freeway, convenient to two metro stops, near many restaurants with an abundance of customer free parking right on site. Each Sola Salon is independently owned and operated. Join the thousands of Salon professionals who have escaped the conventional Salon and discovered the fulfillment of owning their own Salon space. Set your own prices and hours. Hold on to every dollar you make after your weekly rent. Keep 100% of retail product profits Have complete control over your studio space. Free parking for you and your clients. We invite you to join the Sola community and experience a level of freedom and support you won&#39;t find anywhere else. Please contact Jim at 703-801-3716 or jimdebolt@solasalons.com for a confidential tour and to lease your studio.</p>
",http://www.facebook.com/pages/Sola-Salon-Studios-DC-Metro/442725602538674, , , , , , 
79,Canyon Place Sola,beaverton-or,"3905 SW 117th Avenue, Suite M", ,Beaverton,Oregon,97005,US,peter.morgan@solasalons.com,(503) 803-7259,Peter,"Please contact your style professional directly for an appointment.

    Each Sola Salon Studio is independently owned and operated. Join the thousands of salon professionals who have escaped the conventional salon and discovered the fulfillment of owning their own salon space. 

 Live the life you love and finally achieve your own success.  Find your place at Sola Salon Studios and start working on your terms.
       -Hold on to every dollar you make
       -Have the ability to set your own hours
       -Be a part of a tight-knit community
       -Design your own salon space

    We invite you to join the Sola community and experience a level of freedom and support you won't find  anyplace else.
For leasing information on studio opportunities and to set up your confidential tour please contact Peter @ 503-803-7259 or email at peter.morgan@solasalons.com.",www.facebook.com/solaportland, , , , ,"FREE Retail Product Line of your Choice ($400 Wholesale Value)
FREE Custom Painting of your Studio Walls
2 Weeks FREE rent!", 
78,South End,southend,2000 South Boulevard, ,Charlotte,North Carolina,28203,US,terry@solacharlotte.com,(919) 247-9921,Terry,"<p>Atherton Mill is located in the heart of historic South End on South Boulevard, just south of East Boulevard. We are across the street from Chipotle and next to Icehouse. Our location is among the nation&rsquo;s most unique and is loved by stylists and clients alike. We are a part of the prestigious Dilworth neighborhood with proximity to some of Charlotte&rsquo;s best shopping and restaurants.C</p>

<p>Sola Salons South End&nbsp;features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more! Call Terry today at 919-247-9921 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/SolaCharlotte, ,instagram.com/sola_charlotte, , , , 
77,North Raleigh - Creedmoor,brennan-station,8111 Creedmoor Road, ,Raleigh,North Carolina,27613,US,terry@solacharlotte.com,(919) 247-9921,Terry,"<p>Our Brennan Station location is in one of North Raleigh&rsquo;s premier shopping centers. Located off Creedmoor Road, 1 mile south of I-540 and among popular establishments including Marguax&rsquo;s, Ace Hardware and Brigs. Brennan Station is a convenient location for stylists and their clients alike.</p>

<p>Stylists, call Terry today at 919-247-9921 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
", , , , , , , 
76,Brentwood - Maryland Farms,nashville-maryland-farms,18 Cadillac Drive, ,Brentwood,Tennessee,37027,US,tennesseesola@gmail.com,(615) 442-8270,Amy,"Sola Salon Studios is located in the heart of Maryland Farms at 18 Cadillac Drive just across from Starbucks . The location is incredibly convenient to local clients and an easy 1 mile from I-65.  Stylists and clients alike will enjoy the adjacent restaurants and shops. The building is is topped with a clock tower and there is plenty of parking on site.  Our salon studios are high-end, modern, light filled, and beautifully finished and will always be spotless and impeccably maintained.  

Please call Amy at 615.481.0706 or reach her at tennesseesola@gmail.com  for more information.", , , , , , , 
75,Minneapolis - Burnsville,minneapolis-mn-burnsville,14358 Burnhaven Drive, ,Burnsville,Minnesota,55306,US,stevek@solasalons.com,(763) 258-9675,Steve Kvasnik,"<p>Sola Salon Studios Burnsville is located in the southern corner of the Burnside Plaza shopping area&nbsp;just west of Macy&#39;s in the Burnsville Center Mall. Buca Di Beppo restaurant is located just across the parking lot from Sola Salon Studios.</p>

<p>Our Burnsville location&nbsp;features 32 beautifully constructed individual studios in three different sizes. &nbsp;This location&nbsp;has many large windows allowing an abundance of natural light into all the studios. All studios are equipped with a high performance, durable cabinetry as well as shampoo bowls and shelving fixtues - everything you need to work. &nbsp;The studios are move-in ready and are perfect for hair stylists, estheticians, eyebrow artists, barbers, makeup artists and cother cosmetology professionals.</p>

<p>We would love to help you achieve your dream and look forward to answering any questions you may have about Sola. &nbsp;Please text/call Steve at 763.258.9675 or email stevek@solasalons.com for more information and to schedule a confidential tour.</p>
",http://www.facebook.com/solasalonsminnesota, , , , , , 
74,Danville,danville,"760 Camino Ramon, Suite 150", ,Danville,California,94526,US,kenth@solasalons.com,(408) 876-8225,Kent,Sola Salon Studios is conveniently located in the Rose Garden Shopping Center at the intersection of Sycamore Valley Road and Camino Ramon just off the I-680 Sycamore Valley exit. The Rose Garden provides a wonderful upscale environment with plenty of parking and easy freeway access making it the prefect location for you and your clients., , , , , , , 
73,Walnut Creek,walnut-creek,"1651 Botelho Dr., Suite 190", ,Walnut Creek,California,94596,US,kenth@solasalons.com,(408) 876-8225,Kent,Sola Salon Studios is conveniently located in the Palm Court Shopping Center at the corner of Botelho Drive and S. California Blvd in the heart of Walnut Creek's shopping and dining district with plenty of free surface parking., , , , , , , 
72,Southlands,southlands,6155 S. Main Street, ,Aurora,Colorado,80016,US,denver@solasalons.com,303-209-0941,Justin,"<p>Conveniently located near the intersection of E-470 and Smokey Hill Road, Sola Salons Southlands is located within an outdoor lifestyle center filled with well-known retailers and popular restaurants. The four-block Main Street and community plaza include neighbors such as Barnes &amp; Noble, Bed Bath &amp; Beyond, Gap, Chipotle, Olive Garden, Ted&#39;s Montana Grill and so many more.</p>
", , , , , , , 
71,New Tampa/Wesley Chapel,new-tampa-wesley-chapel,18061 Highwoods Preserve Parkway, ,New Tampa,Florida,33647,US,rich@solasalons.com,(813) 373-4907,Mary,"Sola is proud to be open in New Tampa! We are conveniently located on Bruce B Downs just 3 lights north of Highway 75 in The Walk at Highwoods Preserve shopping center. We are right next door to the new HomeGoods along with Best Buy, Michael's Craft Store and behind TGI Fridays and Panera Bread.  If you are ready to get happy in your career and have the freedom to do what you love to do - call 813.373.4907 for this amazing opportunity!!",www.facebook.com/solasalonstampa, , , , ,Call to hear about our Move In Specials!, 
70,Tucson - 1st Ave,tucson-az,"4262 North 1st Avenue, Suite 130", ,Tucson,Arizona,85719,US,camwold@hotmail.com,(520) 408-3348,Cameron Wold,"<p>Sola Salon Studios is the first of its kind in Tucson, conveniently located in the Rillito Crossing Marketplace Shopping Center. With plenty of parking, good access and great co-tenants (Sprouts Market and LA Fitness) you, and your clients, will love having your own Salon Studio. For a confidential inquiry about opening your own salon studio, please call: 520-408-3348 or email: camwold@hotmail.com</p>
",https://www.facebook.com/solatucson, , , , , , 
69,Cary,saltbox-village,1269 Kildaire Farm Road, ,Cary,North Carolina,27511,US,terry@solacharlotte.com,(919) 247-9921,Terry,"<p>Come see us at Saltbox Village located on the northeast corner of Kildaire Farm Road and High Meadow Drive, behind McDonald&rsquo;s and between Outback Steakhouse and Town and Country Hardware. We are located among several upscale boutiques, restaurants and retail stores with plenty of parking.</p>

<p>Stylists, call Terry today at 919-247-9921to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/SolaRaleigh, , , , , , 
68,Centennial - Ann & 95,northwest-las-vegas-ann-95,"5643 Centennial Center Blvd., Suite 150", ,Las Vegas,Nevada,89149,US,lasvegas@solasalons.com,(702) 468-9529, ,"Located on the west side of Ann & 95, our co-tenants include Fresh & Easy, 24 Hour Fitness, AT&T, Ultimate Electronics and lots of restaurants - Cafe Rio, Smashburger, In & Out, Raising Caines and many others.  The bustling retail center features ample parking in both the front and rear and easy access from the 95 and is located two doors west of Fresh & Easy.  If you are interested in reserving a suite please call us (702) 824-5218 or email us at lasvegas@solasalons.com.", , , , , , , 
67,Orchard Town Center,orchard-town-center,"14532 Orchard Parkway, Suite 400", ,Westminster,Colorado,80023,US,denver@solasalons.com,303-309-9450,Myrle,"<p>Sola Salons Westminster is conveniently located near the intersection of I-25 and 144th Ave. within the Orchard Town Center, the shopping, dining and entertainment destination for the northern Denver metro area. Nearby businesses include Starbucks, Which Wich, Macy&rsquo;s, Super Target, REI, Bath &amp; Body Works, Lens Crafters and so many more. Additionally, this beautifully landscaped development offers guests a charming Town Square with tree-lined pathways leading to specialty shops, restaurants and entertainment venues. Ample parking is available for salon owners and their clients.</p>
", , , , , , , 
66,SouthPark,south-park,6324 Fairview Road, ,Charlotte,North Carolina,28210,US,brad@solacharlotte.com,704.995.5400,Brad,"<p>Our SouthPark location is in the DuPont Building, directly across from Nordstrom at SouthPark Mall and between Fifth Third Bank and McDonald&rsquo;s. We have easy access by turning at the light at SouthPark Drive off of Fairview Road. Stylists and clients love our location, ample parking and the proximity to some of Charlotte&rsquo;s best shopping and restaurants.</p>

<p>Sola Salons SouthPark&nbsp;features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more! Call Terry today at 919-247-9921 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/SolaCharlotte, ,instagram.com/sola_charlotte, , , , 
65,McFarland Road,mcfarland-road,2696 McFarland Rd., ,Rockford,Illinois,61107,US,jessica@solasalons.com ,(815) 627-6521,Jeff Helstrom,"<p>We are conveniently located on the east side of Perryville just north of Spring Creek Road. With easy access, plenty of parking Sola first location in Rockford will fill fast you&#39;ll love being surrounded by the perfect mix of retailers and restaurants within just a few blocks. You and your clients will enjoy great spots to grab a quick bite or coffee before or after appointments. Do you dream about: - setting your own hours 24/7 availability - keeping all the money you make - customizing your own salon - entertaining your client in a upscale salon of your own. - making all the money on product sales. If so then we invite you to join the Sola community of 5000 salon professionals. Experience a level of freedom and support you won&#39;t find anywhere else. For a confidential inquiry about opening your own salon studio and owning your own business, please contact: Jeff Helstrom 815-627-6521 Jessica Glidden jessica@solasalons.com&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;check out our virtual tour here<a href=""http://bit.ly/SolaSalonsRockford"">http://bit.ly/SolaSalonsRockford</a>&nbsp;</p>
", https://www.facebook.com/solasalonsrockford, , , , ,"-Two week's free rent.

-Free custom painting of your studio.

-Free insurance offered for your first year.

-Start today NO money down! ", 
64,Yellowstone Drive,yellowstone-drive,501 S Yellowstone Drive, ,Madison,Wisconsin,53719,US,amurdoch@solasalons.com,(608) 218-4581,Amy Murdoch,"<p>Conveniently located near the intersection of South Yellowstone and Normandy Lane. Just minutes from Market Square and West Towne Mall. Do you dream about: - setting your own hours 24/7 availability - keeping all the money you make - customizing your own salon - entertaining your client in a upscale salon of your own. - making all the money on product sales. If so then we invite you to join the Sola community of 5000 salon professionals. Experience a level of freedom and support you won&#39;t find anywhere else. For a confidential inquiry about opening your own salon studio and owning your own business, please contact: Amy Murdoch 608-218-4581 amurdoch@solasalons.com</p>
",https://www.facebook.com/pages/Sola-Salon-Studios-Madison/1611884209096910, , , , ,"-Two week's free rent.

-Free custom painting of your studio.

-$400 in FREE retail. 

-Free insurance offered for your first year.

-Start today NO money down! ", 
63,El Cajon,el-cajon, 198 West Main Street, ,El Cajon,California,92020,US,austin@solasalons.com,(858) 386-3630,Austin,"Sola Salons is now open in the heart of El Cajon. Located next to 24 Hour Fitness & Ross on Main Street, we are right off the 8 freeway and have plenty of easy parking for you and your clients. This location has plenty of natural light from the many exterior windows. Call or email Austin for more information and to schedule a confidential tour of the salon.",www.facebook.com/solasandiego, , , , , , 
62,Rocklin,rocklin,2340 Sunset Blvd., ,Rocklin,California,95765,US,johnv@solasalons.com,(916) 800-5025,John ,"Sola Salon Studios are independently owned and operated. Find your favorite salon and stylist in the directory on this page and contact them directly. 

Sola Salon Studios Rocklin is located in a beautiful retail center just off of Stanford Ranch Road on Sunset Boulevard. With easy access and tons of parking, clients love the bright and sunny location with its own private courtyard! 

If you&#8217;re a driven salon professional, now there&#8217;s a better way to take control of your career. Call now to learn how easy it is to become your own boss, control your schedule, and even choose your own music. You can schedule a confidential VIP tour of the building by calling John at (916) 800-5025. Talk with other stylists and check out our modern and bright space, and all the amenities that make it easy to take your career to the next level.",http://www.facebook.com/solaSalonsSacramento, , , , ,Call today for our amazing Move-in Specials!, 
61,Cascade Marketplace,cascade-marketplace,13875 SE Mill Plain Blvd., ,Vancouver,Washington,98684,US,solasalonsvancouver@gmail.com,(971) 231-5620,Susie Leslie,"<p>We invite you to join the Sola community and experience a level of freedom and support you won&#39;t find anyplace else. Live the life you love and finally achieve your own success. Find your place at Sola Salon Studios and start working on your own terms.</p>

<ul>
	<li>Hold on to every dollar you make</li>
	<li>Have the ability to set your own hours</li>
	<li>Be a part of a tight-knit community</li>
	<li>Design your own salon space</li>
</ul>

<p>We are located at the intersection of SE Mill Plain Blvd. and SE 139th St. in the Cascade Marketplace Shopping Center, near Safeway and adjoining Office Max. Each Sola Salon Studio is independently owned and operated. Join the thousands of salon professionals who have escaped the conventional salon and discovered the fulfillment of owning their own salon space.</p>

<p>For leasing information or to schedule a confidential tour, please call Susie @ 971-231-5620 or send an e-mail message to <a href=""mailto:solasalonsvancouver@gmail.com"">solasalonsvancouver@gmail.com</a>.</p>
", , , , , , , 
60,Nashville - Belle Meade,nashville-tn,5133 Harding Pike, ,Nashville,Tennessee,37205,US,tennesseesola@gmail.com,(615) 442-8270,Amy,"Sola Salon Studios is located at 5133 Harding Pike in the Belle Meade Galleria, just south of the Belle Meade Mansion. The location is easy to access just 2 miles south of White Bridge Road and 7 or 8 minutes from Green Hills with loads of surface and covered parking on site.  Our salon studios are high-end, modern, light filled, and beautifully finished and will always be spotless and impeccably maintained.  

Please call Amy at 615.481.0706 or reach her at tennesseesola@gmail.com  for more information.", , , , , , , 
59,Downtown Bellevue - Elements Too Building,bellevue-wa,"909 112th Avenue NE, Suite 105 & 205", ,Bellevue,Washington,98004,US,info@seattlesola.com,425-998-SOLA (7652),John Harlan | Stephen Rockafellow,"Each studio is independently owned and operated. Please contact your salon professional directly to schedule an appointment.<BR><BR>FREE PARKING - Be sure to park in the spaces below the building in the garages with signs for ""ELEMENTS"".<BR><BR>For a confidential inquiry about opening your own salon studio please call 425.998.7652 or email info@seattlesola.com.<BR><BR>Studios 1-25 are located in Suite 105 on Level 1, studios 26-40 are located in Suite 205 on Level 2.",https://www.facebook.com/SolaSalonsSeattle, , , , , , 
58,Williston,williston-vt,2141 Essex Road, ,Williston,Vermont,05495,US,solasalons@pshift.com,(802) 878-9906,Phil,"Please contact your professional stylist directly for an appointment. 

Each Sola Salon Studio is independently owned and operated. Join our strong community of salon professionals who have said goodbye to the traditional salon and discovered the freedom and independence of owning their own salon space.                 Live the life you love and finally achieve your own success. 
Imagine : 
- Holding on to every dollar you make 
- Having the ability to set your own hours 
- Being part of a like-minded community 
- Designing your own salon space 
...all for around the same price as renting a chair! 
If you're looking to take your career to the next stage, we invite you to join the Sola community and experience a level of freedom and support you won't find anyplace else. 

Conveniently located in the Taft Corners Shopping Center in Williston just off I-89 in a newly renovated building between The Ninety-Nine Restaurant and Lenny&#8217;s.

If you are interested in owning a salon contact Julie or Phil at 802-878-9906 or e-mail us at solasalons@pshift.com.",https://www.facebook.com/Sola-Salons-Vermont-181885634606/?ref=hl, , , , , , 
57,Fort Collins- Arbor Plaza,fort-collins-co,4637 South Mason Street (Next to Pizza Hut & Wal-Mart), ,Fort Collins,Colorado,80525,US,Mike.solanc@gmail.com,(303) 726-8259 call or text,Mike Ginocchio,"<p>Located at Arbor Plaza with Studios Available!! Call, Text or Email for Information and a Confidential Tour</p>
", , , , , , , 
56,UNCC,the-arbors,2015 East Arbors Drive, ,Charlotte,North Carolina,28262,US,terry@solacharlotte.com,(919) 247-9921,Terry,"<p>The Arbors Shopping Center (home to Trader Joe&rsquo;s) is on Mallard Creek Church Road between Mallard Creek Road and I-85. We are located between Hickory Tavern and Starbucks and across from Five Guys. We serve all of the University area with convenient access to UNCC, WT Harris and the surrounding neighborhoods.</p>

<p>Sola Salons Arbors features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more! Call Terry today at 919-247-9921 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",https://www.facebook.com/SolaCharlotte, ,instagram.com/sola_charlotte, , , , 
55,San Francisco - Market Street,union-square,"660 Market Street, 2nd Floor",Elevator Access,San Francisco,California,94104,US,bayareasola@gmail.com,415.524.7302,Karen,"<p>Sola Salon Studios is located at 660 Market Street, just around the corner from Union Square, across the street from the Palace Hotel, and next door to the Ritz-Carlton Residences. Our salon studios are located in a modern, airy, light-filled space with a loft-like feel adjacent to BART and MUNI stations with abundant parking options nearby. Please&nbsp;contact Karen&nbsp;at 415-524-7302&nbsp;or solabayarea@gmail.com for a confidential tour today!</p>
",Sola Salon Studios San Francisco Bay, , , , , , 
54,Cloverdale Plaza,cloverdale-plaza,2227 Cloverdale Ave, ,Winston-Salem,North Carolina,27103,US,terry@solacharlotte.com,(919) 247-9921,Terry Tyree,"<p>We are located in Cloverdale Plaza, one of Winston Salem&rsquo;s best known shopping centers. Located at the corner of Cloverdale Ave. and Miller Street between Harris Teeter and Panera and just down the street from Whole Foods and Thruway Shopping Center. Cloverdale Plaza is a convenient location for stylists and their clients alike.</p>

<p>Stylists call Terry today at 919-247-9921 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
", , , , , , , 
53,Arboretum,charlotte-nc1,8035 Providence Road, ,Charlotte,North Carolina,28277,US,Brad@solacharlotte.com,704.995.5400,Brad,"<p>We are located in Arboretum Office Park on the southeast corner of Providence Road and Highway 51 (Pineville-Matthews Rd.), across Providence Road from The Arboretum Shopping Center. We are behind Wells Fargo and Bank of America and next to Urban Revolution Martial Arts. Our location is popular with&nbsp;clients and attracts steady walk-in traffic.</p>

<p>Come join a neighborhood full of great shopping, dining, and services including Chopt, Michael&#39;s, Vinter&#39;s Wine Market, Starbucks, Orange Theory Fitness and more! We are across the street from Bed, Bath &amp; Beyond and Harris Teeter. Sola Salons is located about&nbsp;1 mile West of&nbsp;Providence High School and just up the street from Cedarwood Country Club.</p>

<p>Stylists and clients from Oxford Hunt, Old Providence, Carmel Country Club, and Hembstead will find Sola Salons at Aboretum an ideal location.</p>

<p>Sola Salons Arboretum features individual salon studios, perfect for hair stylists, cosmetologists, nail techs, eyebrow artists, estheticians, makeup artists&nbsp;and more! Call Brad today at 704.995.5400 to reserve your studio.</p>

<p>If you are looking for your stylist or a new stylist, please select &quot;Find a Salon Professional&quot;.</p>
",facebook.com/solacharlotte, ,instagram.com/sola_charlotte, , , ,It's rare... but 3 studios are now available! Call Brad to schedule your tour today 704.995.5400
52,Bearden,bearden,4928 Homberg Drive Building B , ,Knoxville,Tennessee,37919,US,Jessica@solaknoxville.com,865.622.6680,Jessica Bolton,"<p>Come join the team at Sola Salon Studios in the heart of Bearden on Homberg Drive. We are conveniently located near Chick-fil-a on Kingston Pike, right next to Kroger and Starbucks. Our studios have easy access, plenty of parking and many have large, exterior windows. Hairstylists, nail techs, estheticians, &amp; massage therapists are welcome to call Jessica today at 865.622.6680 to schedule a confidential tour. Put your creative and entrepreneur spirit together and become your own boss today!</p>
",https://www.facebook.com/solaknoxville/?ref=aymt_homepage_panel, ,https://www.instagram.com/solasalonknoxville/, , , , 
51,Carrollwood,tampa-florida,15241 N Dale Mabry Highway, ,Tampa,Florida,33618,US,rich@solasalons.com,(813) 373-4907,Mary,Sola's first location in Florida opened on 10/15/2009 in Carrollwood. Our stylists are all experienced and are great at what they do and it shows.  We are conveniently located at 15241 N Dale Mabry HWY on the north end of North Pointe Plaza shopping center shared with Walmart and Publix. For more information or to schedule a confidential appointment please call Rich at 813-373-4907 or email rich@solasalons.com.,www.facebook.com/solasalonstampa, , , , ,Call to hear about our Move In Specials!, 
50,The District,the-district,"170 S Green Valley Parkway, Suite 100", ,Henderson,Nevada,89012,US,lasvegas@solasalons.com,(702) 468-9529, ,"We are located on the East side of The District shopping center behind the Cheesecake Factory and across from Whole Foods. There is close parking on both sides of our salon and many feature benefits of The District property close - shaded walking paths, great restaurants, carousel, etc. If you are looking for contact information for a salon professional, please click on the ""View Salon Owner Directory"" button above to contact them. If you are interested in owning a salon at Sola, please call us at (702) 468-9529 or email us at lasvegas@solasalons.com.", , , , , , , 
49,Deer Creek,deer-creek,13348 Metcalf Avenue, ,Overland Park,Kansas,66213,US,creamerkelli@gmail.com,(913) 523-4182,Kelli Creamer,"Sola is now leasing studios at our newest location in the Shops at Deer Creek Woods at 135th and Metcalf!

Please call or e-mail Kelli at 913-523-4182 or creamerkelli@gmail.com for a confidential tour!", , , , , , , 
48,Encinitas,encinitas,285 North El Camino Real #101, ,Encinitas,California,92024,US,austin@solasalons.com,(858) 386-3630,Austin Campbell,"Sola Salons Encinitas is conveniently located on El Camino Real, just north of Encinitas Blvd... We are located near Home Goods, Boudine, and Borrelli's Restaurant.

With easy access, free valet parking, and many studios with exterior windows, Sola's first location in North County has been a huge success.  Call Austin @ 858.386.3630 for more details, to schedule a confidential tour of the location, and to reserve your spot on our waiting list.", , , , , , , 
47,Thousand Oaks,thousand-oaks,43 A West Thousand Oaks Blvd, ,Thousand Oaks,California,91360,US,AustinB@SolaSalons.com,(323) 793-4089,Austin or Niki,"<p>Sola Salons in Thousand Oaks is conveniently located on Thousand Oaks Blvd&nbsp;in Janss Village near Big 5 Sporting Goods. Within walking distance of Jamba Juice, Starbucks and Noah&#39;s Bagels. Good visibility from the Ventura (101) Freeway, right off of Moorpark Road. State of the art interior finish, abundance of exterior windows, don&#39;t miss your opportunity to own your own business and enjoy the amenities offered at this beautiful neighborhood center!</p>

<p>Our Janss Village&nbsp;salon was beautifully constructed with the independent&nbsp;beauty professional in mind. &nbsp;It features 28 individual salon studios, perfect for hairy stylists, estheticians, eyebrow artists, barbers, makeup artistsand a range of other professionals in the cosmetology industry.</p>

<p>Studios range from single, large and double sizes. &nbsp;they are move-in ready and are equipped with shampoo bowls, cabinets and shelving fixtures - everything you need to open your salon in no time! We would love to help you achieve your dream of owning your very own salon! We look forward to answering any questions you may have about Sola, as well as scheduling a tour so that you can experience Sola firsthand!</p>

<p>Instagram: SolaSalons_LAandVentura</p>
",https://www.facebook.com/SolaThousandOaks?ref=hl, ,https://www.instagram.com/solasalons_laandventura/, , ,$400 Retail/Product Reimbursement & 2 Weeks Free with a 2 year lease.,One double studio currently available. One skincare/specialty services studio available! Call us today to schedule your private tour 323.793.4089!
46,Santa Clarita,santa-clarita,26615 Bouquet Canyon Road, ,Santa Clarita,California,91350,US,AustinB@SolaSalons.com,(323) 793-4089,Niki or Austin ,"<p>Our Santa Clarita location is beautifully constructed with the independent beauty professional in mind. It features 29&nbsp;individual salon&nbsp;<br />
studios, perfect for hair stylists, estheticians, eyebrow artists, barbers, makeup artists and a range of other professionals in the cosmetology industry.&nbsp;<br />
Studio sizes range from single, large and double sizes. They are move-in ready and are equipped with shampoo bowls, cabinets and shelving&nbsp;<br />
fixtures &mdash; everything you need to open your own salon in no time!&nbsp;</p>

<p>We would love help you achieve your dream of owning your very own salon! We look forward to answering any questions you may have about Sola,&nbsp;<br />
as well as scheduling a tour so that you can experience Sola firsthand!</p>

<p>The salon is located in the beautiful Bouquet Canyon Center, adjacent to the popular El Presidente restaurant. In a vibrant retail center with Trader Joes and a Starbucks nearby. Ample parking is available in front of and behind the salon. Enter from the front or the rear.</p>

<p>Instagram: @SolaSalons_LAandVentura</p>
",https://www.facebook.com/SolaSalonsSantaClarita?ref=hl, ,https://www.instagram.com/solasalons_laandventura/,https://twitter.com/solasalons, ,"$400 product & retail reimbursement, 2 free weeks with a 2 year lease agreement & custom painting of your studio!",Only one large studio currently available! Call us today to schedule a private tour 323.793.4089!
45,Fashion Valley,fashion-valley,1450 Frazee Road, ,San Diego,California,92108,US,austin@solasalons.com,(858) 386-3630,Austin Campbell,"Located at the intersection of Friars Road and the 163, we are just down the street from Fashion Valley Mall.  This San Diego location has very easy freeway access and plenty of parking.  Please call Austin for more details - 858.386.3630", , , , , , , 
44,Tropicana & 215,tropicana-215,9340 W. Tropicana Avenue, ,Las Vegas,Nevada,89147,US,russell@solasalons.com,(702) 468-9529,Russell Nordstrom,"Located at the intersection of Tropicana & 215, this location has many amenities including quick access from the freeway and Spanish Trails, private parking, and lots of studios with windows.  if you are loooking for someone at Sola, please click on the directory button above for contact information.  If you are interested in leasing a studio at Sola, please call us at (702) 468-9529 or email us at lasvegas@solasalons.com.", , , , , , , 
43,Buffalo,rhodes-ranch,7355 S Buffalo Suite D, ,Las Vegas,Nevada,89148,US,russell@solasalons.com,(702) 468-9529,Russell Nordstrom,"<p>We are located on the SouthWest corner of Buffalo and Warm Springs. &nbsp;This is our newest location including many new features - individual heat/ac in each suite, new cabinetry, and lots of parking.</p>
", , , , , , , 
42,Cascade East,grand-rapids-mi,6455 28th St. SE, ,Grand Rapids,Michigan,49546,US,grandrapids@solasalons.com,(616) 977-5020,Michael,"THIS IS SOLA'S FIRST MICHIGAN LOCATION! 
We are located at 6455 28th St SE, 1 mile east of I-96 in the Cascade East Shopping Center, next to D&W Fresh Market.
For more information or to schedule a confidential tour, please contact Michael at 616-977-5020 or email grandrapids@solasalons.com", , , , , , , 
41,Plano - Midway Hills,plano-tx-midway-hills,"3405 Midway Road, Suite 420", ,Plano,Texas,75093,US,aparker@solatx.com,(214) 995-4549,Amber Parker,"<p>Conveniently located just West of the Dallas North Tollway at Midway Road and Parker Road in the Midway Hills Shopping Center. Nearby businesses include: CVS, Le Peep, Papa Johns, and Texas Health Presbyterian Hospital.</p>

<p>&nbsp;</p>

<p>To make an appointment with your Beauty Professional, please select from the service providers listed on the &quot;Stylist Directory&quot; tab and contact them directly.</p>
", , , , , , , 
40,Enterprise-Arden,enterprise,947 Enterprise Drive, ,Sacramento,California,95825,US,johnv@solasalons.com,(916) 800-5025,John ,"Each studio is independently owned and operated. Please dial your Stylist directly to schedule an appointment.

Our Enterprise Sola is located in a modern and bright space at 947 Enterprise Drive, one block from Howe Avenue, behind La Bou & Lemon Grass Restaurants. Easy access and great parking for clients!
 
If you&#8217;re a driven salon professional, now there&#8217;s a better way to take control of your career. Call now  to learn how easy it is to become your own boss, control your schedule, and even choose your own music. You can schedule a confidential VIP tour of the building by calling John at (916) 800-5025. Talk with other stylists and check out our modern and bright space, and all the amenities that make it easy to take your career to the next level.",http://www.facebook.com/solaSalonsSacramento, , , , ,Call today for our amazing Move-in Specials!, 
